knot_id,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16
10_118,0,0,0,0,0,0,0,0,-1,4,-8,12,-15,17,-15,12,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
10_119,0,0,0,0,0,0,0,1,-4,8,-12,16,-17,16,-13,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
10_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,10,-13,17,-18,16,-13,8,-4,1,0,0,0,0
10_121,0,0,0,0,0,0,0,0,0,0,0,-1,5,-10,15,-18,20,-18,14,-9,4,-1,0,0,0,0,0,0,0,0
10_122,0,0,0,0,0,0,0,1,-5,9,-13,17,-17,17,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
10_123,0,0,0,0,0,0,0,0,-1,5,-10,15,-19,21,-19,15,-10,5,-1,0,0,0,0,0,0,0,0,0,0,0
10_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,0,0,0,0,0,0
10_125,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
10_126,0,0,0,0,0,-1,1,-2,3,-3,4,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,4,-5,5,-5,3,-2,1,0,0,0,0,0,0
10_128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,2,-2,1,-1,0,0,0,0,0,0
10_129,0,0,0,0,0,0,0,0,0,0,-1,2,-3,5,-4,4,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0
10_130,0,0,0,0,0,0,-1,1,-2,3,-2,3,-2,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,5,-5,5,-5,3,-2,1,0,0,0,0,0,0,0
10_132,0,0,0,0,0,0,-1,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-3,3,-3,2,-2,1,0,0,0,0,0,0,0
10_134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-3,4,-4,3,-3,1,0,0,0,0,0
10_135,0,0,0,0,0,0,0,0,0,0,-2,4,-5,7,-6,6,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0
10_136,0,0,0,0,0,0,0,0,0,-1,2,-2,3,-2,2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10_137,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-4,4,-4,3,-2,1,0,0,0,0,0,0,0,0,0,0
10_138,0,0,0,0,0,0,0,0,0,0,1,-2,4,-5,6,-6,5,-4,2,0,0,0,0,0,0,0,0,0,0,0
10_139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1,-1,1,-1,0,0,0,0
10_140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,2,-1,1,-1,0,0,0,0,0,0,0,0,0
10_141,0,0,0,0,0,0,0,0,0,0,0,1,-2,3,-3,4,-3,2,-2,1,0,0,0,0,0,0,0,0,0,0
10_142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-2,3,-2,2,-2,0,0,0,0,0,0
10_143,0,0,0,0,0,-1,2,-3,4,-5,5,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_144,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,5,-7,7,-6,5,-3,1,0,0,0,0,0,0,0,0,0
10_145,0,0,0,-1,1,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_146,0,0,0,0,0,0,0,0,-1,3,-4,5,-6,6,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
10_147,0,0,0,0,0,0,0,0,0,0,1,-2,3,-4,5,-4,4,-3,1,0,0,0,0,0,0,0,0,0,0,0
10_148,0,0,0,0,0,-1,2,-4,5,-5,6,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,6,-7,7,-7,5,-3,1,0,0,0,0,0,0
10_150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-4,5,-5,4,-3,1,0,0,0,0,0,0,0,0
10_151,0,0,0,0,0,0,0,-2,4,-6,8,-7,7,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,-2,2,-3,2,-2,1,0,0,0
10_153,0,0,0,0,0,0,0,0,-1,1,-1,1,0,1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
10_154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-2,2,-3,2,-2,1,0,0,0,0
10_155,0,0,0,0,0,0,0,1,-2,3,-4,4,-4,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_156,0,0,0,0,0,0,0,-1,3,-5,6,-6,6,-4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_157,0,0,0,1,-4,6,-8,9,-8,7,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_158,0,0,0,0,0,0,0,0,0,1,-3,6,-7,8,-8,6,-4,2,0,0,0,0,0,0,0,0,0,0,0,0
10_159,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-5,7,-7,6,-5,3,-1,0,0,0,0,0,0,0,0
10_160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,3,-3,4,-3,3,-2,0,0,0,0,0,0,0,0,0
10_161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,-1,1,-1,0,0,0,0,0
10_162,0,0,0,0,0,0,1,-2,4,-6,6,-6,5,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_163,0,0,0,0,0,0,0,0,0,0,0,-1,4,-6,8,-9,9,-7,5,-2,0,0,0,0,0,0,0,0,0,0
10_164,0,0,0,0,0,0,0,0,-1,3,-5,7,-8,8,-6,5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
10_165,0,0,0,0,1,-3,4,-6,7,-6,6,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_1,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-20,21,-18,14,-9,4,-1,0,0,0,0,0,0,0,0
11a_2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-22,22,-20,15,-9,4,-1,0,0,0,0,0
11a_3,0,0,0,0,0,-1,3,-7,12,-16,19,-18,16,-12,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_4,0,0,0,0,0,0,-1,3,-6,10,-13,15,-15,14,-10,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0
11a_5,0,0,0,0,0,0,0,1,-3,7,-12,17,-20,20,-18,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
11a_6,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,18,-21,22,-20,15,-10,5,-1,0,0,0,0,0,0,0,0
11a_7,0,0,0,0,0,-1,3,-6,10,-13,15,-15,13,-9,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_8,0,0,0,0,0,0,-1,3,-6,11,-15,18,-19,17,-13,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
11a_9,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-6,8,-9,10,-9,7,-5,3,-1,0,0,0,0,0,0,0
11a_10,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,15,-17,17,-15,11,-6,3,-1,0,0,0,0,0,0,0,0
11a_11,0,0,0,0,0,0,0,0,-1,3,-6,11,-15,18,-18,16,-12,8,-4,1,0,0,0,0,0,0,0,0,0,0
11a_12,0,0,0,0,0,0,0,0,0,0,1,-2,5,-9,13,-16,17,-15,12,-8,4,-1,0,0,0,0,0,0,0,0
11a_13,0,0,0,0,0,0,0,0,0,1,-2,4,-6,8,-9,9,-8,6,-4,3,-1,0,0,0,0,0,0,0,0,0
11a_14,0,0,0,0,0,0,0,0,-1,3,-8,14,-18,22,-21,19,-14,8,-4,1,0,0,0,0,0,0,0,0,0,0
11a_15,0,0,0,0,0,0,1,-3,7,-12,15,-17,17,-14,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_16,0,0,0,0,0,0,0,1,-3,7,-11,14,-17,17,-14,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_17,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,17,-20,20,-17,13,-7,3,-1,0,0,0,0,0,0,0,0
11a_18,0,0,0,0,0,0,0,0,0,0,0,-1,3,-7,13,-17,21,-20,18,-14,8,-4,1,0,0,0,0,0,0,0
11a_19,0,0,0,0,0,0,0,0,0,0,1,-4,10,-16,22,-25,25,-22,16,-9,4,-1,0,0,0,0,0,0,0,0
11a_20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,15,-18,18,-17,13,-8,4,-1,0,0,0,0,0
11a_21,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,10,-12,11,-10,8,-5,3,-1,0,0,0,0,0,0
11a_22,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-6,11,-13,16,-16,14,-11,6,-3,1,0,0,0,0,0,0
11a_23,0,0,0,0,0,0,0,0,0,0,0,-1,3,-6,11,-14,17,-16,14,-11,6,-3,1,0,0,0,0,0,0,0
11a_24,0,0,0,0,0,0,0,0,-1,4,-10,17,-22,26,-25,22,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0
11a_25,0,0,0,0,0,0,0,0,0,0,1,-4,10,-16,22,-25,25,-22,16,-9,4,-1,0,0,0,0,0,0,0,0
11a_26,0,0,0,0,0,0,0,0,-1,4,-10,17,-22,26,-25,22,-16,9,-4,1,0,0,0,0,0,0,0,0,0,0
11a_27,0,0,0,0,1,-4,9,-15,20,-23,23,-20,15,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_28,0,0,0,0,0,0,0,1,-3,7,-12,16,-19,20,-17,13,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
11a_29,0,0,0,0,0,0,1,-3,7,-12,16,-18,18,-16,12,-7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_30,0,0,0,0,0,0,0,0,-1,4,-9,16,-21,24,-24,21,-15,9,-4,1,0,0,0,0,0,0,0,0,0,0
11a_31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-12,17,-20,20,-18,13,-8,4,-1,0,0,0,0,0
11a_32,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,15,-19,23,-22,19,-14,8,-4,1,0,0,0,0,0,0,0
11a_33,0,0,0,0,0,0,1,-3,6,-10,13,-15,15,-12,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_34,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-19,19,-17,13,-8,4,-1,0,0,0,0,0,0,0,0
11a_35,0,0,0,0,0,0,0,0,-1,3,-7,12,-16,20,-19,17,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0
11a_36,0,0,0,0,0,0,0,1,-4,8,-13,17,-19,20,-16,12,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_37,0,0,0,0,0,0,0,0,0,1,-3,7,-10,13,-15,14,-12,9,-5,3,-1,0,0,0,0,0,0,0,0,0
11a_38,0,0,0,0,0,0,0,1,-3,7,-12,16,-19,19,-16,13,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_39,0,0,0,0,0,0,0,0,0,1,-3,7,-11,14,-16,16,-13,10,-6,3,-1,0,0,0,0,0,0,0,0,0
11a_40,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-5,9,-11,14,-14,12,-10,6,-3,1,0,0,0,0,0,0
11a_41,0,0,0,0,0,0,0,0,0,0,0,-1,4,-8,13,-16,19,-18,15,-11,6,-3,1,0,0,0,0,0,0,0
11a_42,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,15,-17,17,-15,11,-6,3,-1,0,0,0,0,0,0,0,0
11a_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-13,19,-22,21,-20,14,-8,4,-1,0,0
11a_44,0,0,0,0,0,0,0,0,-1,3,-8,13,-16,20,-18,16,-12,6,-3,1,0,0,0,0,0,0,0,0,0,0
11a_45,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-14,14,-12,10,-6,3,-1,0,0,0,0,0,0,0,0
11a_46,0,0,0,0,0,0,0,0,0,-1,3,-6,9,-11,14,-13,12,-9,5,-3,1,0,0,0,0,0,0,0,0,0
11a_47,0,0,0,0,0,0,0,0,-1,3,-8,13,-16,20,-18,16,-12,6,-3,1,0,0,0,0,0,0,0,0,0,0
11a_48,0,0,-1,3,-7,12,-16,18,-18,16,-11,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,14,-17,17,-15,12,-7,3,-1,0,0,0,0,0
11a_50,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-13,13,-11,9,-6,3,-1,0,0,0,0,0,0
11a_51,0,0,0,0,0,-1,3,-7,12,-16,19,-18,16,-12,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_52,0,0,0,0,0,0,0,0,-1,3,-7,13,-18,22,-22,20,-15,10,-5,1,0,0,0,0,0,0,0,0,0,0
11a_53,0,0,0,1,-3,6,-10,13,-15,15,-13,10,-6,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_54,0,0,0,0,1,-3,7,-13,18,-22,23,-20,16,-10,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_55,0,0,0,0,0,0,1,-3,5,-8,10,-11,11,-8,7,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_56,0,0,0,0,0,0,0,1,-3,6,-11,15,-17,18,-15,12,-7,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_57,0,0,0,0,0,0,1,-3,7,-12,14,-16,16,-12,10,-5,2,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_58,0,0,0,0,0,0,0,1,-3,6,-9,11,-13,13,-10,8,-4,2,-1,0,0,0,0,0,0,0,0,0,0,0
11a_59,0,0,0,0,0,0,0,0,1,-2,3,-4,5,-6,6,-5,5,-3,2,-1,0,0,0,0,0,0,0,0,0,0
11a_60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-13,14,-12,9,-6,3,-1,0,0,0,0,0
11a_61,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,15,-16,16,-14,10,-6,3,-1,0,0,0,0,0,0
11a_62,0,-1,2,-4,6,-7,8,-8,7,-5,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_63,0,0,-1,2,-5,9,-12,15,-15,13,-10,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_64,0,0,-1,3,-7,11,-14,16,-15,13,-9,5,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_65,0,0,0,-1,2,-4,6,-7,9,-9,8,-6,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_66,0,0,0,0,0,-1,3,-7,12,-16,19,-19,17,-12,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_67,0,0,0,0,0,0,-1,3,-7,12,-16,20,-20,18,-14,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0
11a_68,0,0,0,0,0,0,0,0,0,-1,3,-6,10,-13,16,-16,15,-11,7,-4,1,0,0,0,0,0,0,0,0,0
11a_69,0,0,0,0,0,0,0,0,-1,4,-9,15,-20,23,-22,20,-14,8,-4,1,0,0,0,0,0,0,0,0,0,0
11a_70,0,0,0,0,0,0,0,0,0,0,1,-3,8,-14,20,-24,25,-22,17,-11,5,-1,0,0,0,0,0,0,0,0
11a_71,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,22,-25,26,-23,17,-11,5,-1,0,0,0,0,0,0,0,0
11a_72,0,0,0,0,0,0,0,0,-1,4,-9,15,-21,25,-24,22,-16,10,-5,1,0,0,0,0,0,0,0,0,0,0
11a_73,0,0,0,0,0,0,0,1,-5,11,-18,25,-28,29,-25,18,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0
11a_74,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,9,-11,11,-10,8,-5,3,-1,0,0,0,0,0,0,0
11a_75,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-13,13,-12,9,-5,3,-1,0,0,0,0,0,0,0,0
11a_76,0,0,0,0,0,0,0,1,-4,9,-15,20,-23,24,-20,15,-9,4,-1,0,0,0,0,0,0,0,0,0,0,0
11a_77,0,0,0,0,1,-4,8,-13,18,-21,21,-18,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_78,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-19,20,-18,13,-8,4,-1,0,0,0,0,0,0,0,0
11a_79,0,0,0,0,0,-1,4,-9,15,-20,23,-23,20,-14,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_80,0,0,0,0,0,0,0,1,-4,9,-14,19,-22,22,-19,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
11a_81,0,0,0,0,0,0,0,0,0,-1,4,-8,13,-17,20,-20,18,-13,8,-4,1,0,0,0,0,0,0,0,0,0
11a_82,0,0,0,0,0,0,1,-3,6,-10,13,-15,15,-12,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_83,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-6,11,-14,18,-18,16,-13,8,-4,1,0,0,0,0,0,0
11a_84,0,0,0,0,0,0,0,1,-3,6,-10,14,-16,16,-14,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_85,0,0,0,0,0,0,0,0,0,0,0,-1,3,-6,11,-14,17,-17,15,-11,7,-4,1,0,0,0,0,0,0,0
11a_86,0,0,0,0,0,0,0,0,0,-1,3,-5,9,-12,14,-14,13,-10,6,-3,1,0,0,0,0,0,0,0,0,0
11a_87,0,0,0,0,0,0,0,0,-1,4,-8,13,-17,20,-19,16,-12,7,-3,1,0,0,0,0,0,0,0,0,0,0
11a_88,0,0,0,0,0,0,0,1,-3,6,-10,14,-16,16,-14,11,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_89,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-19,19,-17,13,-8,4,-1,0,0,0,0,0,0,0,0
11a_90,0,0,0,0,0,0,1,-3,6,-9,12,-14,13,-11,9,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_91,0,0,0,0,0,0,0,0,-1,4,-8,13,-18,21,-20,18,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0
11a_92,0,0,0,0,0,-1,3,-7,11,-14,17,-16,14,-10,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_93,0,0,0,0,0,0,-1,3,-6,9,-12,15,-14,13,-10,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0
11a_94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-9,14,-17,17,-16,12,-8,4,-1,0,0
11a_95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-7,10,-11,11,-10,7,-5,3,-1,0,0,0
11a_96,0,0,0,0,0,0,0,1,-3,7,-12,16,-19,20,-17,13,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
11a_97,0,0,0,0,0,0,0,0,1,-2,4,-7,9,-10,11,-10,8,-5,3,-1,0,0,0,0,0,0,0,0,0,0
11a_98,0,0,0,0,0,0,0,1,-2,4,-7,10,-12,12,-11,9,-5,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_99,0,0,0,0,0,0,0,0,0,-1,4,-8,14,-18,21,-22,19,-14,9,-4,1,0,0,0,0,0,0,0,0,0
11a_100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-22,23,-21,15,-10,5,-1,0,0,0,0,0
11a_101,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,17,-23,27,-27,24,-18,11,-5,1,0,0,0,0,0,0,0
11a_102,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,13,-16,16,-14,11,-6,3,-1,0,0,0,0,0,0,0,0
11a_103,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-13,12,-11,9,-5,3,-1,0,0,0,0,0,0,0,0,0
11a_104,0,0,0,0,0,0,0,0,-1,3,-7,13,-17,20,-20,18,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0
11a_105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-10,14,-17,18,-16,12,-8,4,-1,0,0,0,0,0
11a_106,0,0,0,0,0,0,0,0,-1,3,-6,10,-13,15,-14,13,-9,5,-3,1,0,0,0,0,0,0,0,0,0,0
11a_107,0,0,0,0,0,0,0,0,0,-1,3,-6,11,-14,17,-18,16,-12,8,-4,1,0,0,0,0,0,0,0,0,0
11a_108,0,0,0,0,0,0,1,-3,6,-11,14,-15,16,-13,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_109,0,0,0,0,0,0,0,0,-1,3,-7,12,-16,19,-18,17,-12,7,-4,1,0,0,0,0,0,0,0,0,0,0
11a_110,0,0,0,0,0,0,0,1,-3,6,-10,13,-15,16,-13,10,-6,3,-1,0,0,0,0,0,0,0,0,0,0,0
11a_111,0,0,0,0,0,0,0,0,0,-1,3,-6,10,-13,16,-16,15,-11,7,-4,1,0,0,0,0,0,0,0,0,0
11a_112,0,0,0,0,0,0,0,1,-3,7,-12,17,-20,20,-18,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
11a_113,0,0,0,1,-3,6,-11,15,-17,17,-15,12,-7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_114,0,0,0,0,0,0,0,0,0,0,0,-1,4,-9,16,-21,25,-24,21,-16,9,-4,1,0,0,0,0,0,0,0
11a_115,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-19,19,-17,13,-8,4,-1,0,0,0,0,0,0,0,0,0
11a_116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,19,-22,22,-20,15,-9,4,-1,0,0,0,0,0
11a_117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-18,19,-17,12,-8,4,-1,0,0,0,0,0
11a_118,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-14,14,-12,10,-6,3,-1,0,0,0,0,0,0,0,0
11a_119,0,0,0,0,0,0,0,0,0,1,-2,5,-8,10,-12,12,-10,8,-5,3,-1,0,0,0,0,0,0,0,0,0
11a_120,0,0,-1,3,-7,11,-15,18,-17,15,-11,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_121,0,0,0,0,0,-1,3,-7,12,-16,19,-19,17,-12,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_122,0,0,0,0,1,-3,7,-13,17,-20,21,-18,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,17,-18,18,-17,12,-8,4,-1,0,0,0
11a_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,9,-14,21,-25,25,-23,17,-11,5,-1,0,0
11a_125,0,0,0,0,0,0,0,0,0,0,1,-4,10,-17,24,-28,29,-25,19,-12,5,-1,0,0,0,0,0,0,0,0
11a_126,0,0,0,0,0,0,0,0,-1,3,-8,14,-19,24,-23,21,-16,10,-5,1,0,0,0,0,0,0,0,0,0,0
11a_127,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-8,14,-18,22,-22,19,-15,9,-4,1,0,0,0,0,0,0
11a_128,0,0,0,0,0,0,0,1,-3,8,-13,17,-21,21,-18,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0
11a_129,0,0,0,1,-3,7,-12,15,-18,18,-15,12,-7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_130,0,0,0,0,1,-3,7,-12,16,-20,20,-17,14,-8,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_131,0,0,0,0,0,-1,3,-7,13,-18,21,-21,19,-14,9,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_132,0,0,0,0,0,0,0,0,0,0,1,-3,8,-13,18,-22,22,-19,15,-9,4,-1,0,0,0,0,0,0,0,0
11a_133,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,5,-8,11,-12,12,-11,8,-5,3,-1,0,0,0,0,0,0
11a_134,0,0,0,0,0,0,0,0,0,0,0,-1,3,-7,13,-16,20,-20,17,-13,8,-4,1,0,0,0,0,0,0,0
11a_135,0,0,0,0,0,0,0,0,-1,4,-8,15,-21,24,-25,22,-16,11,-5,1,0,0,0,0,0,0,0,0,0,0
11a_136,0,0,0,0,1,-4,9,-16,22,-26,27,-23,18,-11,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_137,0,0,0,0,0,0,1,-3,7,-11,15,-18,17,-15,12,-7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_138,0,0,0,0,0,0,0,0,-1,4,-9,16,-22,26,-26,23,-17,11,-5,1,0,0,0,0,0,0,0,0,0,0
11a_139,0,0,0,0,0,0,0,0,0,0,1,-3,6,-10,14,-15,16,-14,10,-6,3,-1,0,0,0,0,0,0,0,0
11a_140,0,0,0,0,0,0,0,0,0,0,0,1,-2,4,-6,8,-9,10,-9,7,-5,3,-1,0,0,0,0,0,0,0
11a_141,0,0,0,0,0,0,1,-3,6,-10,14,-16,16,-14,11,-7,4,-1,0,0,0,0,0,0,0,0,0,0,0,0
11a_142,0,-1,2,-4,6,-8,9,-8,8,-6,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_143,0,0,-1,2,-5,9,-12,14,-14,13,-9,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_144,0,0,-1,2,-5,8,-10,12,-11,10,-7,4,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_145,0,0,0,-1,2,-5,8,-10,13,-13,12,-9,6,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_146,0,0,0,0,0,-1,3,-7,12,-17,20,-19,18,-13,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11a_147,0,0,0,0,0,0,0,0,0,0,1,-4,9,-15,21,-24,25,-21,16,-10,4,-1,0,0,0,0,0,0,0,0
11a_148,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-11,16,-18,18,-16,12,-8,4,-1,0,0,0,0,0,0
11a_149,0,0,0,0,0,0,0,0,0,0,1,-3,7,-12,17,-20,21,-18,14,-9,4,-1,0,0,0,0,0,0,0,0
