Name,Fibered,Crossing Number,Unknotting Number,Genus-3D,Crosscap Number,Bridge Index,Braid Index,Braid Length,Signature,Thurston-Bennequin Number,Arc Index,Stick Number,Tunnel Number,Jones (vector),Genus-4D,Genus-4D (Top.),Determinant,Rasmussen s,Ozsvath-Szabo tau,Arf Invariant,Turaev Genus,Clasp Number,L-space,Epsilon,Quasialternating,Almost Alternating,Adequate,Unknotting Number-Algebraic,Ropelength
12n_289,N,12,3,3,[2;5],3,5,,-6,[5][-17],12,,1,{3; 13; 1; -2; 6; -9; 13; -15; 15; -13; 9; -6; 2},3,3,91,6,3,1,1,,No,1,,,,3,99.08211
12n_290,Y,12,2,3,4,3,4,,-4,[3][-15],12,[9;12],2,{2; 12; 1; -2; 6; -8; 11; -12; 10; -9; 6; -3; 1},2,2,69,4,2,1,1,,No,1,,,,2,96.10315
12n_291,N,12,[1;3],3,[2;5],3,4,,2,[-10][-2],12,[9;12],2,{-8; 2; -1; 3; -7; 11; -15; 17; -15; 14; -9; 5; -2},1,1,99,-2,-1,1,1,,No,-1,,,,1,98.38688
12n_292,N,12,4,4,4,3,4,,-8,[7][-19],12,,2,{4; 15; 1; -1; 3; -2; 2; -1; -1; 1; -2; 2; -2; 1},4,4,1,8,4,0,1,,No,1,,,,4,100.71268
12n_293,N,12,2,2,3,3,4,,-2,[3][-13],10,[9;11],1,{2; 11; 1; 0; 1; 0; -1; 1; -2; 2; -2; 1},2,1,7,4,2,0,1,,No,1,,,,1,90.24832
12n_294,Y,12,[2;3],4,4,3,5,,-4,[-1][-11],12,[9;12],2,{-2; 8; 1; -2; 4; -5; 7; -7; 6; -6; 4; -2; 1},2,2,45,4,2,1,1,,No,1,,,,2,95.15132
12n_295,Y,12,[1;2],3,[2;5],3,5,,2,[-11][-1],12,,2,{-9; 1; 1; -4; 8; -12; 16; -18; 17; -14; 10; -5; 2},1,1,107,-2,-1,1,1,,No,-1,,,,1,99.54887
12n_296,Y,12,2,4,4,3,5,,-4,[-1][-10],11,[9;11],2,{-2; 7; 1; -2; 4; -5; 6; -6; 5; -4; 3; -1},2,2,37,4,2,1,1,,No,1,,,,2,94.86851
12n_297,N,12,2,3,[2;4],3,6,,-2,[-3][-9],12,,2,{-3; 7; 1; -3; 7; -10; 14; -16; 15; -13; 9; -5; 2},1,1,95,2,1,0,1,,No,1,,,,2,100.19736
12n_298,Y,12,[1;2],3,[2;5],3,5,,0,[-5][-7],12,[9;11],2,{-4; 6; 1; -3; 7; -11; 14; -15; 14; -11; 8; -4; 1},1,1,89,0,0,0,1,,No,0,,,,1,99.5429
12n_299,N,12,2,3,[2;4],3,5,,-4,[1][-13],12,[9;11],,{0; 10; 1; -3; 7; -10; 13; -14; 14; -11; 7; -4; 1},2,2,85,4,2,1,1,,No,1,,,,2,98.98802
12n_300,Y,12,1,3,[2;4],3,5,,0,[-8][-4],12,[9;11],2,{-7; 3; -1; 3; -6; 9; -11; 13; -12; 10; -7; 4; -1},1,1,77,0,0,1,1,,No,0,,,,1,97.48224
12n_301,Y,12,[1;2],4,[2;4],3,5,,-2,[-4][-8],12,[9;12],2,{-4; 6; -1; 3; -5; 8; -10; 11; -10; 9; -6; 3; -1},1,1,67,2,1,1,1,,No,1,,,,1,98.61569
12n_302,Y,12,[1;2],3,[2;5],3,5,,-2,[-3][-9],12,[9;12],2,{-3; 7; 1; -4; 8; -12; 17; -18; 18; -15; 10; -6; 2},1,1,111,2,1,0,1,,No,1,,,,1,101.98892
12n_303,Y,12,2,3,3,3,4,,-4,[3][-15],12,,1,{2; 12; 1; -1; 4; -5; 6; -7; 6; -5; 3; -2; 1},2,2,41,4,2,0,1,,No,1,,,,2,93.80023
12n_304,N,12,[1;3],3,4,3,4,,2,[-10][-2],12,,1,{-8; 2; -1; 2; -5; 8; -10; 12; -11; 10; -6; 4; -2},1,1,71,-2,-1,0,1,,No,-1,,,,1,99.40304
12n_305,N,12,4,4,3,3,4,,-8,[7][-19],12,,1,{4; 14; 1; -1; 3; -3; 4; -4; 4; -4; 2; -2; 1},4,4,29,8,4,1,1,,No,1,,,,4,91.97815
12n_306,N,12,1,2,4,3,5,,-2,[1][-13],12,,1,{1; 11; 1; -1; 3; -4; 5; -5; 5; -5; 3; -2; 1},1,1,35,2,1,1,1,,No,1,,,,1,95.36769
12n_307,N,12,[1;3],2,[2;4],3,5,,0,[-8][-4],12,,1,{-7; 3; -1; 2; -5; 8; -10; 13; -12; 11; -8; 5; -2},1,1,77,0,0,1,1,,No,0,,,,1,100.56296
12n_308,N,12,3,3,4,3,5,,-6,[5][-17],12,,1,{3; 13; 1; -2; 5; -7; 10; -10; 10; -9; 5; -3; 1},3,3,63,6,3,0,1,,No,1,,,,3,97.63114
12n_309,Y,12,[1;2],3,3,3,4,,0,[-4][-6],10,[9;10],1,{-3; 6; -1; 1; -1; 2; 0; 0; 1; -1; 1; -1},0,0,1,0,0,0,1,,No,0,,,,1,86.27548
12n_310,N,12,1,2,4,3,5,,0,[-3][-8],11,[9;11],1,{-1; 7; -1; 2; -2; 4; -3; 3; -3; 2; -1},1,1,21,2,1,1,1,,No,1,,,,1,92.41808
12n_311,N,12,1,2,4,3,5,,2,[-8][-3],11,[9;11],,{-6; 3; -1; 3; -6; 8; -8; 9; -7; 5; -3; 1},1,1,51,-2,-1,1,1,,No,-1,,,,1,93.44488
12n_312,Y,12,[1;2],3,4,3,5,,0,[-3][-8],11,[9;11],2,{-2; 7; 1; -3; 6; -7; 8; -8; 7; -5; 3; -1},0,0,49,0,0,0,1,,No,0,,,,1,97.32637
12n_313,N,12,1,2,4,3,5,,0,[-6][-5],11,[9;11],2,{-5; 5; -1; 2; -2; 2; -1; 1; 1; -2; 2; -2; 1},0,0,1,0,0,0,1,,No,0,,,,,92.07367
12n_314,Y,12,[1;2],3,[2;5],3,4,,2,[-7][-4],11,[9;11],,{-5; 4; 1; -3; 6; -8; 9; -9; 8; -6; 4; -1},1,1,55,0,0,0,1,,No,0,,,,1,101.87547
12n_315,Y,12,[1;2],3,[2;4],3,4,,0,[-7][-4],11,[9;11],2,{-6; 3; 1; -3; 5; -8; 10; -10; 10; -7; 5; -2},1,1,61,0,0,1,1,,No,0,,,,1,94.74611
12n_316,Y,12,2,3,[2;4],3,4,,-4,[3][-15],12,[9;11],2,{2; 12; 1; -2; 6; -8; 10; -11; 10; -8; 5; -3; 1},2,2,65,4,2,0,1,,No,1,,,,2,93.83486
12n_317,N,12,2,3,[2;4],3,4,,0,[-7][-5],12,[9;11],2,{-6; 4; 1; -3; 6; -10; 13; -14; 14; -11; 8; -4; 1},1,1,85,0,0,1,1,,No,0,,,,2,96.35517
12n_318,Y,12,[1;2],3,3,3,4,,0,[-8][-2],10,[9;10],2,{-7; 2; -1; 1; -1; 1; 0; 0; 1; 0; 1; -1},0,0,1,0,0,0,[1;2],,No,0,,,,1,88.31407
12n_319,N,12,2,3,3,3,4,,-4,[-1][-11],12,[9;10],2,{-2; 8; 1; -2; 4; -5; 6; -6; 6; -5; 3; -2; 1},2,2,41,4,2,0,1,,No,1,,,,2,94.30136
12n_320,N,12,1,3,[2;5],3,4,,0,[-7][-5],12,[9;11],2,{-6; 4; 1; -4; 8; -13; 17; -18; 18; -14; 10; -5; 1},1,1,109,0,0,1,1,,No,0,,,,1,98.08342
12n_321,N,12,2,2,3,3,4,,-2,[3][-13],10,[9;11],,{2; 11; 1; 0; 0; 1; -1; 2; -3; 2; -2; 1},2,1,11,4,2,1,1,,No,1,,,,1,88.70627
12n_322,N,12,1,2,4,3,5,,-2,[-5][-6],11,[9;11],2,{-5; 3; 1; -2; 3; -4; 4; -3; 3; -2; 1},1,1,23,0,0,0,1,,No,0,,,,1,93.32547
12n_323,N,12,[1;2],2,[2;4],3,4,,0,[-6][-4],10,[9;10],2,{-5; 3; -2; 4; -6; 9; -9; 9; -7; 5; -2},1,1,53,0,0,1,2,,No,0,,,,1,91.09704
12n_324,N,12,[1;2],2,4,3,5,,-2,[-3][-9],12,,2,{-3; 7; 1; -2; 5; -8; 10; -11; 11; -9; 6; -3; 1},1,1,67,2,1,1,1,,No,1,,,,1,95.55304
12n_325,N,12,1,3,[2;5],3,4,,0,[-5][-7],12,[9;11],2,{-4; 6; 1; -4; 9; -14; 18; -19; 18; -14; 10; -5; 1},1,1,113,0,0,0,1,,No,0,,,,1,97.54584
12n_326,Y,12,2,4,[2;5],3,4,,-4,[0][-11],11,[9;11],2,{-1; 8; -1; 3; -5; 8; -8; 9; -8; 6; -4; 1},2,2,53,4,2,1,1,,No,1,,,,2,95.66229
12n_327,Y,12,2,4,4,3,4,,4,[-12][0],12,[9;11],2,{-9; 1; -1; 2; -5; 8; -9; 10; -9; 8; -5; 3; -1},2,2,61,-4,-2,1,1,,No,-1,,,,2,94.47643
12n_328,Y,12,4,4,3,3,4,,-6,[7][-17],10,[9;11],,{4; 13; 1; 0; 0; 2; -3; 4; -4; 3; -3; 1},4,3,19,8,4,1,[1;2],,No,1,,,,3,87.96719
12n_329,Y,12,3,3,3,3,4,,4,[-16][5],11,[9;12],,{-13; -3; -1; 2; -3; 4; -4; 3; -3; 2; 0; 0; 1},3,2,21,-6,-3,1,1,,No,-1,,,,2,93.28901
12n_330,N,12,[1;2],3,[2;5],3,4,,-2,[-2][-10],12,[9;12],,{-2; 8; -1; 3; -6; 11; -13; 15; -14; 11; -8; 4; -1},1,1,87,2,1,0,1,,No,1,,,,1,96.44799
12n_331,N,12,2,3,3,3,5,,4,[-10][-1],11,,2,{-7; 2; -2; 4; -5; 7; -7; 7; -6; 4; -2; 1},2,2,45,-4,-2,1,1,,No,-1,,,,2,93.84976
12n_332,N,12,2,2,3,3,5,,4,[-14][3],11,[9;11],2,{-12; -2; -1; 1; -1; 1; 1; -2; 2; -3; 3; -1; 1},2,2,9,-4,-2,0,1,,No,-1,,,,2,89.61076
12n_333,N,12,2,2,4,3,5,,0,[-4][-8],12,[9;10],2,{-3; 7; -1; 2; -3; 6; -6; 7; -7; 5; -4; 3; -1},1,1,45,0,0,1,1,,No,0,,,,2,94.24627
12n_334,N,12,2,2,4,3,5,,2,[-9][-3],12,[9;11],2,{-7; 3; 1; -4; 6; -8; 11; -10; 9; -7; 4; -2; 1},1,1,63,-2,-1,0,1,,No,-1,,,,2,99.17915
12n_335,N,12,2,3,[2;5],3,4,,-2,[-2][-10],12,[9;11],2,{-2; 8; -1; 4; -7; 12; -15; 16; -15; 12; -8; 4; -1},1,1,95,2,1,0,1,,No,1,,,,2,97.33088
12n_336,Y,12,2,3,4,3,5,,4,[-11][-1],12,,2,{-9; 2; 1; -2; 2; -2; 1; 0; -1; 3; -3; 3; -2; 1},2,2,5,-2,-1,1,1,,No,-1,,,,2,98.67611
12n_337,Y,12,[1;2],3,[2;5],3,5,,2,[-9][-3],12,,2,{-7; 3; 2; -6; 10; -14; 17; -17; 15; -11; 7; -3; 1},1,1,103,-2,-1,0,1,,No,-1,,,,1,99.21006
12n_338,N,12,4,4,3,3,4,,-8,[7][-18],11,[9;11],2,{4; 13; 1; -1; 3; -3; 4; -4; 3; -3; 2; -1},4,4,25,8,4,0,1,,No,1,,,,4,90.85437
12n_339,N,12,2,3,[2;5],3,4,,-2,[-2][-10],12,[9;12],2,{-2; 8; -2; 5; -8; 13; -15; 16; -14; 11; -7; 3; -1},1,1,95,2,1,0,1,,No,1,,,,2,99.04191
12n_340,Y,12,1,3,3,3,4,,0,[-1][-9],10,,2,{0; 8; 1; -1; 2; -2; 3; -3; 2; -2; 1},1,1,17,0,0,0,1,,No,0,,,,1,88.60901
12n_341,N,12,3,3,4,3,5,,-6,[5][-17],12,[9;12],2,{3; 13; 1; -2; 5; -7; 10; -11; 11; -9; 6; -4; 1},3,3,67,6,3,1,1,,No,1,,,,3,98.84353
12n_342,N,12,1,2,4,3,5,,0,[-4][-8],12,[9;11],2,{-3; 7; -1; 3; -5; 7; -8; 9; -7; 6; -4; 2; -1},1,1,53,0,0,1,1,,No,0,,,,1,95.2504
12n_343,N,12,1,2,4,3,5,,-2,[-1][-11],12,[9;10],2,{-1; 9; 1; -2; 5; -7; 9; -10; 9; -7; 5; -3; 1},1,1,59,2,1,1,1,,No,1,,,,1,95.40752
12n_344,Y,12,2,4,[2;4],3,3,,4,[-14][2],12,[9;11],2,{-11; -1; -1; 3; -6; 9; -12; 13; -12; 10; -6; 4; -1},2,2,77,-4,-2,1,1,,No,-1,,,,2,96.75675
12n_345,Y,12,[1;2],4,4,3,3,,-2,[-1][-11],12,[9;11],2,{-1; 9; 1; -3; 6; -8; 11; -11; 10; -8; 5; -3; 1},1,1,67,2,1,1,1,,No,1,,,,1,93.85443
12n_346,Y,12,[1;2],4,4,3,4,,0,[-4][-8],12,,2,{-4; 7; -1; 1; -1; 1; 1; -1; 3; -3; 3; -3; 2; -1},1,1,13,2,1,1,1,,No,1,,,,1,98.21284
12n_347,Y,12,1,3,3,3,4,,2,[-12][1],11,[9;11],2,{-10; -1; -1; 2; -3; 4; -5; 5; -4; 4; -2; 1},1,1,31,-2,-1,0,1,,No,-1,,,,1,92.14481
12n_348,Y,12,[1;2],3,[2;4],3,5,,2,[-11][-1],12,[9;12],2,{-9; 1; 1; -3; 6; -10; 12; -13; 13; -10; 7; -3; 1},1,1,79,-2,-1,0,1,,No,-1,,,,1,97.55301
12n_349,Y,12,2,3,4,3,5,,4,[-12][1],11,[9;11],2,{-10; 0; -1; 1; -1; 0; 2; -2; 3; -3; 3; -2; 1},2,2,13,-4,-2,1,1,,No,-1,,,,2,90.18876
12n_350,Y,12,1,3,[2;5],3,5,,2,[-11][-1],12,[9;11],2,{-9; 1; 1; -4; 8; -13; 16; -17; 17; -13; 9; -4; 1},1,1,103,-2,-1,0,1,,No,-1,,,,1,97.25376
12n_351,Y,12,[1;2],3,4,3,5,,-2,[-5][-6],11,[9;11],2,{-5; 3; 1; -2; 4; -5; 5; -5; 4; -3; 2},1,1,31,0,0,0,1,,No,0,,,,1,94.07303
12n_352,Y,12,1,3,3,3,5,,-2,[-5][-6],11,[9;11],1,{-5; 5; 1; -2; 3; -3; 2; -1; 0; 1; -1; 2; -1},1,1,7,0,0,0,1,,No,0,,,,1,95.52165
12n_353,Y,12,[1;2],3,[2;5],3,5,,2,[-11][-1],12,,2,{-9; 1; 1; -3; 7; -12; 15; -17; 17; -14; 10; -5; 2},1,1,103,-2,-1,0,1,,No,-1,,,,1,99.55894
12n_354,Y,12,[1;2],3,4,3,5,,2,[-7][-4],11,[9;11],,{-6; 4; 1; -1; 0; 1; -3; 4; -4; 5; -4; 3; -1},1,1,23,0,0,0,1,,No,0,,,,1,99.52658
12n_355,Y,12,2,3,3,3,5,,2,[-9][-2],11,[9;11],2,{-8; 2; 1; -2; 2; -1; -1; 2; -3; 4; -3; 3; -1},1,1,11,-2,-1,1,1,,No,-1,,,,2,92.38992
12n_356,Y,12,2,3,[2;5],3,5,,0,[-5][-5],10,[9;11],2,{-4; 4; 2; -5; 8; -10; 11; -10; 8; -5; 2},1,1,61,0,0,1,2,,No,0,,,,2,91.62379
12n_357,Y,12,2,3,[2;5],3,5,,-2,[-3][-9],12,[9;12],2,{-3; 7; 1; -3; 8; -12; 15; -17; 16; -13; 9; -4; 1},1,1,99,2,1,1,1,,No,1,,,,2,97.31046
12n_358,N,12,1,2,4,3,4,,2,[-9][-1],10,[9;10],2,{-7; 1; 1; -3; 5; -7; 8; -7; 6; -4; 2},1,1,43,-2,-1,1,[1;2],,No,-1,,,,1,89.63296
12n_359,N,12,[1;2],2,4,3,6,,0,[-7][-5],12,[9;12],2,{-6; 4; 1; -2; 5; -8; 10; -12; 11; -9; 7; -3; 1},1,1,69,0,0,1,1,,No,0,,,,1,95.95189
12n_360,N,12,1,2,4,3,5,,0,[-3][-8],11,[9;11],2,{-2; 7; 1; -3; 6; -7; 8; -8; 7; -5; 3; -1},0,0,49,0,0,0,1,,No,0,,,,1,92.62938
12n_361,N,12,[2;3],3,[2;4],3,5,,-4,[1][-13],12,[9;12],2,{0; 10; 1; -2; 5; -8; 11; -12; 12; -10; 7; -4; 1},2,2,73,4,2,0,1,,No,1,,,,2,97.44179
12n_362,Y,12,1,3,4,3,4,,2,[-7][-4],11,[9;11],2,{-4; 4; -1; 3; -4; 5; -5; 5; -4; 3; -1},1,1,31,0,0,0,1,,No,0,,,,1,92.95554
12n_363,Y,12,[1;2],3,[2;5],3,5,,2,[-11][-1],12,[9;11],2,{-9; 1; 1; -3; 7; -11; 13; -15; 14; -11; 8; -3; 1},1,1,87,-2,-1,0,1,,No,-1,,,,1,98.44483
12n_364,N,12,2,3,[2;4],3,5,,-2,[-4][-8],12,[9;12],2,{-4; 6; -1; 4; -7; 12; -15; 16; -16; 13; -9; 5; -1},1,1,99,2,1,1,1,,No,1,,,,2,101.59534
12n_365,N,12,2,3,[2;4],3,5,,2,[-8][-4],12,[9;11],2,{-6; 4; -1; 5; -9; 13; -16; 16; -15; 12; -7; 4; -1},1,1,99,-2,-1,1,1,,No,-1,,,,2,102.06017
12n_366,Y,12,3,3,4,3,4,,4,[-16][5],11,[9;12],2,{-13; -3; -1; 2; -4; 5; -5; 5; -4; 3; -1; 0; 1},3,2,29,-6,-3,1,1,,No,-1,,,,2,93.54644
12n_367,Y,12,[1;2],3,[2;5],3,5,,0,[-6][-6],12,[9;12],2,{-5; 5; -1; 4; -9; 15; -19; 21; -20; 17; -11; 6; -2},1,1,125,0,0,1,1,,No,0,,,,1,98.67135
12n_368,Y,12,3,4,4,3,4,,-6,[3][-14],11,[9;11],2,{1; 9; 1; -2; 4; -4; 5; -4; 3; -3; 1},3,3,27,6,3,1,1,,No,1,,,,3,94.26246
12n_369,Y,12,1,4,[2;4],3,4,,-2,[-3][-9],12,[9;12],2,{-3; 7; 1; -3; 6; -9; 12; -12; 12; -10; 6; -3; 1},1,1,75,2,1,1,1,,No,1,,,,1,97.02407
12n_370,Y,12,1,3,3,3,4,,0,[-1][-9],10,[9;11],1,{-1; 8; 1; -1; 1; 0; 0; 1; -2; 2; -2; 1},1,1,5,2,1,1,[1;2],,No,1,,,,1,90.34665
12n_371,Y,12,1,3,3,3,4,,-2,[-2][-8],10,[9;10],1,{-2; 7; -1; 2; -2; 3; -2; 2; -1; 0; 1; -1},1,1,11,2,1,1,[1;2],,No,1,,,,1,89.02812
12n_372,Y,12,1,3,[2;4],3,4,,-2,[1][-12],11,[9;11],2,{1; 10; 1; -2; 5; -6; 7; -7; 6; -5; 3; -1},1,1,43,2,1,1,1,,No,1,,,,1,96.72518
12n_373,Y,12,2,3,[2;5],3,4,,-4,[3][-15],12,[9;11],,{2; 12; 1; -2; 6; -9; 12; -13; 12; -10; 7; -4; 1},2,2,77,4,2,1,1,,No,1,,,,2,95.09068
12n_374,N,12,4,4,3,3,4,,-6,[7][-18],11,[9;11],1,{4; 14; 1; -1; 2; 0; -1; 2; -3; 3; -3; 2; -1},4,3,11,8,4,1,1,,No,1,,,,3,92.86951
12n_375,Y,12,2,3,[2;4],3,4,,-4,[3][-13],10,[9;11],,{2; 10; 2; -4; 8; -9; 10; -10; 7; -5; 2},2,2,57,4,2,0,2,,No,1,,,,2,91.40195
12n_376,Y,12,[1;2],4,[2;5],3,4,,-2,[-3][-9],12,[9;11],2,{-3; 7; 1; -3; 7; -11; 14; -15; 15; -12; 8; -4; 1},1,1,91,2,1,1,1,,No,1,,,,1,96.79876
12n_377,Y,12,[1;2],3,4,3,4,,2,[-7][-4],11,[9;11],,{-4; 4; -2; 4; -5; 7; -6; 6; -5; 3; -1},1,1,39,0,0,0,1,,No,0,,,,1,92.57177
12n_378,N,12,[1;2],3,[2;5],3,4,,2,[-10][-2],12,,2,{-8; 2; -1; 3; -7; 12; -16; 18; -17; 15; -10; 6; -2},1,1,107,-2,-1,1,1,,No,-1,,,,1,98.76923
12n_379,N,12,2,3,4,3,4,,2,[-12][0],12,[9;11],2,{-10; 0; -1; 3; -5; 7; -10; 10; -9; 9; -5; 3; -1},1,1,63,-2,-1,0,1,,No,-1,,,,2,98.11076
12n_380,N,12,2,3,[2;5],3,4,,0,[-5][-7],12,[9;11],2,{-4; 6; 1; -4; 7; -10; 14; -13; 12; -10; 6; -3; 1},0,0,81,0,0,0,1,,No,0,,,,2,98.26206
12n_381,N,12,1,2,4,3,5,,-2,[1][-12],11,[9;11],2,{1; 10; 2; -4; 7; -9; 10; -9; 8; -6; 3; -1},1,1,59,2,1,1,1,,No,1,,,,1,94.48011
12n_382,N,12,[1;2],2,3,3,5,,-2,[-3][-8],11,[9;11],2,{-3; 7; 1; -2; 3; -4; 4; -3; 3; -1; 0; 1; -1},1,1,19,2,1,1,1,,No,1,,,,1,92.18028
12n_383,N,12,[1;2],2,4,3,5,,-2,[1][-12],11,[9;11],,{1; 10; 2; -3; 6; -8; 8; -8; 7; -5; 3; -1},1,1,51,2,1,1,1,,No,1,,,,1,94.94787
12n_384,N,12,2,3,[2;5],3,5,,-4,[1][-13],12,,2,{0; 10; 1; -3; 8; -12; 17; -19; 18; -16; 11; -6; 2},2,2,113,4,2,0,1,,No,1,,,,2,100.12669
12n_385,Y,12,[1;2],3,[2;5],3,4,,0,[-4][-7],11,[9;11],2,{-3; 6; -2; 5; -8; 12; -12; 12; -10; 7; -4; 1},1,1,73,0,0,0,1,,No,0,,,,1,95.69599
12n_386,N,12,4,4,3,3,4,,-8,[7][-18],11,[9;12],2,{4; 14; 1; -1; 3; -2; 2; -2; 0; 0; 0; 1; -1},4,4,9,8,4,0,1,,No,1,,,,4,93.33185
12n_387,Y,12,3,4,4,3,5,,-6,[3][-14],11,[9;11],2,{1; 10; 1; -2; 3; -4; 5; -3; 4; -3; 1; -1},3,3,27,6,3,1,1,,No,1,,,,3,95.36967
12n_388,Y,12,2,3,4,3,5,,0,[-3][-8],11,[9;11],2,{-2; 7; 2; -4; 5; -7; 8; -6; 6; -4; 2; -1},1,1,45,0,0,1,1,,No,0,,,,2,94.80605
12n_389,Y,12,2,3,[2;5],3,5,,-2,[-1][-11],12,[9;12],2,{-1; 9; 2; -4; 9; -13; 15; -17; 15; -11; 8; -4; 1},1,1,99,2,1,1,1,,No,1,,,,2,101.02327
12n_390,Y,12,[1;2],3,4,3,4,,-2,[-4][-7],11,[9;11],2,{-4; 5; -1; 3; -5; 8; -9; 10; -9; 7; -5; 2},1,1,59,2,1,1,1,,No,1,,,,1,97.03367
12n_391,N,12,2,3,[2;5],3,5,,2,[-10][-2],12,,,{-8; 2; -2; 5; -10; 15; -18; 20; -17; 14; -9; 4; -1},1,1,115,-2,-1,1,1,,No,-1,,,,2,98.87298
12n_392,Y,12,1,3,[2;5],3,5,,-2,[-3][-9],12,,,{-3; 7; 1; -4; 8; -12; 16; -16; 16; -13; 8; -4; 1},1,1,99,2,1,1,1,,No,1,,,,1,97.7
12n_393,N,12,2,2,[2;4],3,5,,0,[-9][-2],11,[9;11],2,{-8; 1; 1; -3; 5; -7; 8; -8; 7; -5; 4; -1},0,0,49,0,0,0,1,,No,0,,,,2,96.34948
12n_394,N,12,2,2,4,3,5,,0,[-5][-6],11,[9;11],2,{-5; 5; 1; -1; 0; 1; -3; 5; -5; 5; -4; 3; -1},0,0,25,0,0,0,1,,No,0,,,,2,95.08359
12n_395,Y,12,2,3,[2;5],3,5,,4,[-12][1],11,[9;11],,{-9; 0; -2; 5; -9; 12; -13; 13; -10; 8; -4; 1},2,2,77,-4,-2,1,1,,No,-1,,,,2,95.31555
12n_396,Y,12,[1;2],3,[2;5],3,5,,2,[-7][-4],11,[9;11],2,{-5; 4; 2; -5; 8; -10; 11; -11; 9; -6; 4; -1},1,1,67,-2,-1,1,1,,No,-1,,,,1,99.10008
12n_397,Y,12,2,3,4,3,5,,0,[-8][-3],11,[9;11],2,{-7; 2; -1; 3; -5; 7; -8; 8; -7; 6; -3; 1},0,0,49,0,0,0,1,,No,0,,,,2,95.16567
12n_398,Y,12,2,3,3,3,5,,4,[-12][1],11,[9;11],2,{-10; 0; -1; 1; 0; -1; 3; -4; 4; -4; 4; -2; 1},2,2,21,-4,-2,1,1,,No,-1,,,,2,92.82159
12n_399,Y,12,[1;2],3,[2;4],3,5,,0,[-8][-4],12,[9;12],2,{-7; 3; -1; 3; -6; 10; -12; 13; -13; 11; -7; 4; -1},0,0,81,0,0,0,1,,No,0,,,,1,98.28325
12n_400,Y,12,1,3,[2;5],3,5,,2,[-11][-1],12,[9;11],2,{-9; 1; 1; -4; 8; -12; 15; -16; 15; -12; 8; -3; 1},1,1,95,-2,-1,0,1,,No,-1,,,,1,97.50031
12n_401,Y,12,2,3,[2;5],3,5,,-2,[-1][-11],12,[9;11],2,{-1; 9; 1; -3; 7; -11; 14; -14; 14; -11; 7; -4; 1},1,1,87,2,1,0,1,,No,1,,,,2,96.4862
12n_402,Y,12,3,3,3,3,4,,4,[-16][5],11,,2,{-13; -3; -1; 1; -2; 2; -1; 2; -1; 0; 0; 0; 1},3,2,9,-6,-3,0,1,,No,-1,,,,2,92.19411
12n_403,Y,12,2,3,4,3,4,,4,[-9][-1],10,[9;11],2,{-6; 2; -1; 0; 1; 0; 2; -2; 2; -2; 1},2,2,9,-2,-1,0,1,,No,-1,,,,2,88.94572
12n_404,N,12,[2;3],2,2,3,5,,2,[-14][3],11,[9;11],1,{-12; -2; -1; 1; -2; 2; -1; 1; 1; -1; 1; -1; 1},2,1,3,-4,-2,1,1,,No,-1,,,,1,92.28146
12n_405,Y,12,2,4,[2;5],3,5,,-4,[0][-12],12,,2,{-1; 9; -1; 4; -6; 9; -11; 12; -11; 9; -6; 3; -1},2,2,73,4,2,0,1,,No,1,,,,2,96.96401
12n_406,N,12,[3;4],3,[2;4],3,5,,-6,[5][-17],12,[9;11],2,{3; 13; 1; -3; 7; -9; 13; -14; 13; -11; 7; -4; 1},3,3,83,6,3,1,1,,No,1,,,,3,101.92357
12n_407,Y,12,2,3,3,3,4,,-4,[3][-13],10,[9;10],2,{2; 10; 2; -3; 5; -6; 7; -6; 4; -3; 1},2,2,37,4,2,1,[1;2],,No,1,,,,2,89.37522
12n_408,Y,12,[1;2],3,[2;5],3,5,,0,[-8][-4],12,,2,{-7; 3; -1; 3; -7; 11; -14; 17; -16; 14; -10; 6; -2},1,1,101,0,0,1,1,,No,0,,,,1,99.51176
12n_409,Y,12,2,3,3,3,4,,2,[-12][1],11,[9;11],2,{-10; -1; -1; 2; -4; 5; -6; 7; -5; 5; -3; 1},1,1,39,-2,-1,0,1,,No,-1,,,,2,92.18682
12n_410,N,12,2,3,[2;5],3,5,,-2,[-2][-10],12,[9;12],2,{-2; 8; -1; 4; -8; 13; -17; 19; -17; 15; -10; 5; -2},1,1,111,2,1,0,1,,No,1,,,,2,98.13145
12n_411,N,12,[1;2],2,4,3,5,,2,[-10][-1],11,[9;11],,{-9; 1; -1; 1; -1; 0; 2; -3; 5; -4; 4; -3; 1},1,1,19,-2,-1,1,1,,No,-1,,,,1,90.21137
12n_412,N,12,1,3,[2;4],3,4,,2,[-10][-2],12,[9;10],2,{-8; 2; -1; 3; -6; 9; -12; 13; -11; 10; -6; 3; -1},1,1,75,-2,-1,1,1,,No,-1,,,,1,96.76151
12n_413,N,12,2,3,[2;4],3,4,,-2,[-4][-8],12,[9;11],2,{-4; 6; -1; 3; -6; 9; -11; 13; -11; 10; -7; 3; -1},1,1,75,2,1,1,1,,No,1,,,,2,94.95646
12n_414,N,12,2,2,3,3,5,,0,[-8][-3],11,[9;11],2,{-7; 1; -1; 2; -3; 4; -4; 4; -3; 3; -1},0,0,25,0,0,0,1,,No,0,,,,2,90.64295
