knot_id,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
12a_595,2,-13,33,-43,33,-13,2,0,0,0,0
12a_596,6,-20,29,-20,6,0,0,0,0,0,0
12a_597,2,-13,29,-35,29,-13,2,0,0,0,0
12a_598,2,-10,25,-43,51,-43,25,-10,2,0,0
12a_599,2,-10,26,-42,49,-42,26,-10,2,0,0
12a_600,4,-15,23,-25,23,-15,4,0,0,0,0
12a_601,8,-32,47,-32,8,0,0,0,0,0,0
12a_602,2,-11,28,-46,55,-46,28,-11,2,0,0
12a_603,4,-22,50,-63,50,-22,4,0,0,0,0
12a_604,3,-20,53,-71,53,-20,3,0,0,0,0
12a_605,2,-9,20,-30,33,-30,20,-9,2,0,0
12a_606,4,-18,38,-49,38,-18,4,0,0,0,0
12a_607,2,-9,22,-34,39,-34,22,-9,2,0,0
12a_608,4,-19,44,-57,44,-19,4,0,0,0,0
12a_609,5,-23,51,-65,51,-23,5,0,0,0,0
12a_610,11,-34,47,-34,11,0,0,0,0,0,0
12a_611,4,-24,55,-71,55,-24,4,0,0,0,0
12a_612,4,-17,32,-39,32,-17,4,0,0,0,0
12a_613,3,-15,36,-47,36,-15,3,0,0,0,0
12a_614,3,-20,51,-67,51,-20,3,0,0,0,0
12a_615,7,-27,54,-67,54,-27,7,0,0,0,0
12a_616,2,-11,32,-55,65,-55,32,-11,2,0,0
12a_617,2,-9,22,-35,41,-35,22,-9,2,0,0
12a_618,2,-11,31,-53,63,-53,31,-11,2,0,0
12a_619,6,-24,35,-24,6,0,0,0,0,0,0
12a_620,2,-12,33,-55,65,-55,33,-12,2,0,0
12a_621,1,-8,22,-36,41,-36,22,-8,1,0,0
12a_622,2,-17,47,-65,47,-17,2,0,0,0,0
12a_623,4,-20,43,-55,43,-20,4,0,0,0,0
12a_624,4,-18,41,-53,41,-18,4,0,0,0,0
12a_625,3,-19,49,-67,49,-19,3,0,0,0,0
12a_626,2,-12,34,-61,73,-61,34,-12,2,0,0
12a_627,1,-8,26,-49,61,-49,26,-8,1,0,0
12a_628,3,-18,46,-61,46,-18,3,0,0,0,0
12a_629,1,-8,31,-66,85,-66,31,-8,1,0,0
12a_630,1,-8,27,-52,63,-52,27,-8,1,0,0
12a_631,4,-22,52,-69,52,-22,4,0,0,0,0
12a_632,4,-17,33,-41,33,-17,4,0,0,0,0
12a_633,4,-21,51,-67,51,-21,4,0,0,0,0
12a_634,4,-15,30,-37,30,-15,4,0,0,0,0
12a_635,3,-19,47,-63,47,-19,3,0,0,0,0
12a_636,7,-23,33,-23,7,0,0,0,0,0,0
12a_637,1,-8,26,-50,61,-50,26,-8,1,0,0
12a_638,4,-20,41,-51,41,-20,4,0,0,0,0
12a_639,2,-10,24,-40,47,-40,24,-10,2,0,0
12a_640,3,-14,28,-35,28,-14,3,0,0,0,0
12a_641,2,-6,10,-12,13,-12,10,-6,2,0,0
12a_642,4,-14,25,-29,25,-14,4,0,0,0,0
12a_643,4,-13,21,-23,21,-13,4,0,0,0,0
12a_644,8,-28,41,-28,8,0,0,0,0,0,0
12a_645,2,-11,30,-54,65,-54,30,-11,2,0,0
12a_646,2,-9,21,-33,39,-33,21,-9,2,0,0
12a_647,3,-10,20,-28,31,-28,20,-10,3,0,0
12a_648,5,-17,32,-39,32,-17,5,0,0,0,0
12a_649,1,-7,17,-25,27,-25,17,-7,1,0,0
12a_650,2,-15,39,-53,39,-15,2,0,0,0,0
12a_651,1,-7,15,-17,17,-17,15,-7,1,0,0
12a_652,2,-15,37,-47,37,-15,2,0,0,0,0
12a_653,11,-36,51,-36,11,0,0,0,0,0,0
12a_654,3,-17,38,-49,38,-17,3,0,0,0,0
12a_655,4,-17,36,-45,36,-17,4,0,0,0,0
12a_656,4,-22,55,-73,55,-22,4,0,0,0,0
12a_657,2,-9,22,-36,43,-36,22,-9,2,0,0
12a_658,4,-18,38,-47,38,-18,4,0,0,0,0
12a_659,8,-30,58,-71,58,-30,8,0,0,0,0
12a_660,2,-10,21,-31,35,-31,21,-10,2,0,0
12a_661,4,-21,44,-55,44,-21,4,0,0,0,0
12a_662,1,-8,27,-52,65,-52,27,-8,1,0,0
12a_663,3,-17,41,-53,41,-17,3,0,0,0,0
12a_664,1,-8,22,-34,39,-34,22,-8,1,0,0
12a_665,2,-17,47,-63,47,-17,2,0,0,0,0
12a_666,3,-20,49,-63,49,-20,3,0,0,0,0
12a_667,2,-7,15,-23,27,-23,15,-7,2,0,0
12a_668,2,-9,23,-38,45,-38,23,-9,2,0,0
12a_669,3,-9,14,-15,14,-9,3,0,0,0,0
12a_670,2,-11,29,-48,57,-48,29,-11,2,0,0
12a_671,2,-9,22,-34,39,-34,22,-9,2,0,0
12a_672,2,-11,29,-50,59,-50,29,-11,2,0,0
12a_673,1,-8,25,-43,49,-43,25,-8,1,0,0
12a_674,1,-8,25,-47,59,-47,25,-8,1,0,0
12a_675,2,-10,26,-42,49,-42,26,-10,2,0,0
12a_676,3,-14,32,-41,32,-14,3,0,0,0,0
12a_677,4,-18,40,-51,40,-18,4,0,0,0,0
12a_678,4,-19,41,-51,41,-19,4,0,0,0,0
12a_679,7,-20,27,-20,7,0,0,0,0,0,0
12a_680,2,-10,24,-40,47,-40,24,-10,2,0,0
12a_681,1,-7,18,-29,35,-29,18,-7,1,0,0
12a_682,2,-12,25,-29,25,-12,2,0,0,0,0
12a_683,1,-7,16,-22,25,-22,16,-7,1,0,0
12a_684,2,-14,32,-39,32,-14,2,0,0,0,0
12a_685,4,-21,46,-59,46,-21,4,0,0,0,0
12a_686,5,-23,47,-59,47,-23,5,0,0,0,0
12a_687,3,-21,53,-69,53,-21,3,0,0,0,0
12a_688,2,-10,26,-42,49,-42,26,-10,2,0,0
12a_689,2,-13,29,-35,29,-13,2,0,0,0,0
12a_690,4,-22,37,-22,4,0,0,0,0,0,0
12a_691,3,-19,33,-19,3,0,0,0,0,0,0
12a_692,2,-8,19,-30,35,-30,19,-8,2,0,0
12a_693,1,-7,18,-28,33,-28,18,-7,1,0,0
12a_694,2,-10,21,-30,33,-30,21,-10,2,0,0
12a_695,1,-8,29,-61,77,-61,29,-8,1,0,0
12a_696,1,-8,29,-61,79,-61,29,-8,1,0,0
12a_697,1,-9,33,-66,83,-66,33,-9,1,0,0
12a_698,1,-8,28,-55,67,-55,28,-8,1,0,0
12a_699,1,-8,28,-57,73,-57,28,-8,1,0,0
12a_700,1,-7,26,-56,73,-56,26,-7,1,0,0
12a_701,2,-10,27,-46,55,-46,27,-10,2,0,0
12a_702,1,-7,20,-34,41,-34,20,-7,1,0,0
12a_703,1,-9,32,-64,79,-64,32,-9,1,0,0
12a_704,1,-8,24,-43,51,-43,24,-8,1,0,0
12a_705,1,-9,33,-68,87,-68,33,-9,1,0,0
12a_706,1,-7,24,-46,57,-46,24,-7,1,0,0
12a_707,1,-8,29,-59,75,-59,29,-8,1,0,0
12a_708,1,-7,22,-42,51,-42,22,-7,1,0,0
12a_709,1,-8,28,-57,71,-57,28,-8,1,0,0
12a_710,1,-9,33,-66,81,-66,33,-9,1,0,0
12a_711,1,-8,27,-53,65,-53,27,-8,1,0,0
12a_712,1,-9,34,-70,87,-70,34,-9,1,0,0
12a_713,2,-8,17,-27,31,-27,17,-8,2,0,0
12a_714,2,-8,15,-19,19,-19,15,-8,2,0,0
12a_715,4,-18,38,-49,38,-18,4,0,0,0,0
12a_716,1,-3,5,-5,5,-5,5,-5,5,-3,1
12a_717,2,-7,13,-15,15,-15,13,-7,2,0,0
12a_718,2,-8,18,-27,31,-27,18,-8,2,0,0
12a_719,4,-16,33,-41,33,-16,4,0,0,0,0
12a_720,2,-8,16,-20,21,-20,16,-8,2,0,0
12a_721,4,-18,39,-49,39,-18,4,0,0,0,0
12a_722,1,-3,3,-3,3,-3,3,-3,3,-3,1
12a_723,2,-7,9,-9,9,-9,9,-7,2,0,0
12a_724,2,-8,14,-19,21,-19,14,-8,2,0,0
12a_725,4,-16,25,-27,25,-16,4,0,0,0,0
12a_726,2,-8,14,-18,19,-18,14,-8,2,0,0
12a_727,4,-18,35,-43,35,-18,4,0,0,0,0
12a_728,2,-8,17,-25,29,-25,17,-8,2,0,0
12a_729,4,-18,38,-47,38,-18,4,0,0,0,0
12a_730,4,-18,34,-41,34,-18,4,0,0,0,0
12a_731,4,-14,22,-25,22,-14,4,0,0,0,0
12a_732,3,-11,21,-25,21,-11,3,0,0,0,0
12a_733,3,-11,15,-15,15,-11,3,0,0,0,0
12a_734,2,-10,26,-46,55,-46,26,-10,2,0,0
12a_735,6,-25,37,-25,6,0,0,0,0,0,0
12a_736,4,-16,31,-39,31,-16,4,0,0,0,0
12a_737,2,-9,21,-32,37,-32,21,-9,2,0,0
12a_738,3,-13,27,-33,27,-13,3,0,0,0,0
12a_739,2,-9,19,-28,31,-28,19,-9,2,0,0
12a_740,3,-13,25,-31,25,-13,3,0,0,0,0
12a_741,5,-25,54,-69,54,-25,5,0,0,0,0
12a_742,2,-8,17,-26,29,-26,17,-8,2,0,0
12a_743,6,-20,27,-20,6,0,0,0,0,0,0
12a_744,4,-15,23,-15,4,0,0,0,0,0,0
12a_745,4,-15,21,-15,4,0,0,0,0,0,0
12a_746,2,-10,26,-44,53,-44,26,-10,2,0,0
12a_747,1,-8,25,-45,53,-45,25,-8,1,0,0
12a_748,4,-16,30,-37,30,-16,4,0,0,0,0
12a_749,4,-16,32,-39,32,-16,4,0,0,0,0
12a_750,8,-34,51,-34,8,0,0,0,0,0,0
12a_751,2,-14,38,-53,38,-14,2,0,0,0,0
12a_752,8,-29,41,-29,8,0,0,0,0,0,0
12a_753,6,-21,31,-21,6,0,0,0,0,0,0
12a_754,1,-9,30,-57,69,-57,30,-9,1,0,0
12a_755,2,-11,31,-57,69,-57,31,-11,2,0,0
12a_756,1,-8,23,-39,45,-39,23,-8,1,0,0
12a_757,2,-9,20,-32,37,-32,20,-9,2,0,0
12a_758,3,-13,25,-31,25,-13,3,0,0,0,0
12a_759,2,-6,9,-9,9,-9,9,-6,2,0,0
12a_760,4,-14,24,-27,24,-14,4,0,0,0,0
12a_761,4,-16,31,-37,31,-16,4,0,0,0,0
12a_762,2,-6,7,-7,7,-7,7,-6,2,0,0
12a_763,4,-14,20,-21,20,-14,4,0,0,0,0
12a_764,4,-16,29,-35,29,-16,4,0,0,0,0
12a_765,1,-9,31,-60,75,-60,31,-9,1,0,0
12a_766,1,-8,25,-45,55,-45,25,-8,1,0,0
12a_767,8,-31,45,-31,8,0,0,0,0,0,0
12a_768,1,-8,23,-38,43,-38,23,-8,1,0,0
12a_769,2,-16,45,-63,45,-16,2,0,0,0,0
12a_770,2,-17,48,-65,48,-17,2,0,0,0,0
12a_771,5,-23,50,-63,50,-23,5,0,0,0,0
12a_772,4,-16,28,-33,28,-16,4,0,0,0,0
12a_773,6,-23,33,-23,6,0,0,0,0,0,0
12a_774,6,-22,33,-22,6,0,0,0,0,0,0
12a_775,6,-22,31,-22,6,0,0,0,0,0,0
12a_776,1,-8,25,-46,55,-46,25,-8,1,0,0
12a_777,1,-8,23,-36,41,-36,23,-8,1,0,0
12a_778,1,-9,30,-57,71,-57,30,-9,1,0,0
12a_779,2,-16,44,-61,44,-16,2,0,0,0,0
12a_780,5,-24,51,-65,51,-24,5,0,0,0,0
12a_781,2,-14,37,-51,37,-14,2,0,0,0,0
12a_782,2,-14,36,-47,36,-14,2,0,0,0,0
12a_783,2,-16,45,-61,45,-16,2,0,0,0,0
12a_784,2,-9,23,-39,47,-39,23,-9,2,0,0
12a_785,1,-9,32,-62,77,-62,32,-9,1,0,0
12a_786,2,-15,40,-55,40,-15,2,0,0,0,0
12a_787,8,-29,43,-29,8,0,0,0,0,0,0
12a_788,1,-8,31,-67,85,-67,31,-8,1,0,0
12a_789,2,-7,14,-20,23,-20,14,-7,2,0,0
12a_790,4,-16,32,-39,32,-16,4,0,0,0,0
12a_791,3,-9,13,-13,13,-9,3,0,0,0,0
12a_792,6,-21,31,-21,6,0,0,0,0,0,0
12a_793,1,-9,32,-62,77,-62,32,-9,1,0,0
12a_794,2,-7,12,-16,17,-16,12,-7,2,0,0
12a_795,4,-16,30,-37,30,-16,4,0,0,0,0
12a_796,3,-9,11,-11,11,-9,3,0,0,0,0
12a_797,6,-21,29,-21,6,0,0,0,0,0,0
12a_798,5,-23,48,-61,48,-23,5,0,0,0,0
12a_799,2,-15,42,-57,42,-15,2,0,0,0,0
12a_800,3,-11,20,-25,20,-11,3,0,0,0,0
12a_801,2,-8,17,-26,29,-26,17,-8,2,0,0
12a_802,4,-12,15,-12,4,0,0,0,0,0,0
12a_803,5,-11,5,0,0,0,0,0,0,0,0
12a_804,2,-12,32,-50,57,-50,32,-12,2,0,0
12a_805,1,-5,11,-17,20,-21,20,-17,11,-5,1
12a_806,2,-11,27,-44,51,-44,27,-11,2,0,0
12a_807,2,-11,28,-47,55,-47,28,-11,2,0,0
12a_808,3,-15,32,-41,32,-15,3,0,0,0,0
12a_809,2,-11,27,-39,43,-39,27,-11,2,0,0
12a_810,4,-23,57,-75,57,-23,4,0,0,0,0
12a_811,3,-10,19,-26,29,-26,19,-10,3,0,0
12a_812,5,-23,45,-55,45,-23,5,0,0,0,0
12a_813,3,-9,16,-22,25,-22,16,-9,3,0,0
12a_814,6,-20,34,-39,34,-20,6,0,0,0,0
12a_815,1,-3,7,-12,16,-17,16,-12,7,-3,1
12a_816,2,-7,17,-30,37,-30,17,-7,2,0,0
12a_817,3,-10,19,-26,29,-26,19,-10,3,0,0
12a_818,1,-7,23,-42,49,-42,23,-7,1,0,0
12a_819,1,-5,12,-21,29,-33,29,-21,12,-5,1
12a_820,2,-10,23,-35,39,-35,23,-10,2,0,0
12a_821,4,-20,44,-57,44,-20,4,0,0,0,0
12a_822,2,-8,15,-22,25,-22,15,-8,2,0,0
12a_823,4,-17,31,-37,31,-17,4,0,0,0,0
12a_824,1,-3,7,-13,19,-21,19,-13,7,-3,1
12a_825,2,-7,16,-27,33,-27,16,-7,2,0,0
12a_826,2,-6,11,-16,19,-16,11,-6,2,0,0
12a_827,4,-13,21,-23,21,-13,4,0,0,0,0
12a_828,7,-24,42,-49,42,-24,7,0,0,0,0
12a_829,2,-11,25,-37,41,-37,25,-11,2,0,0
12a_830,2,-9,24,-42,51,-42,24,-9,2,0,0
12a_831,2,-9,24,-42,51,-42,24,-9,2,0,0
12a_832,2,-11,25,-37,41,-37,25,-11,2,0,0
12a_833,2,-9,19,-29,33,-29,19,-9,2,0,0
12a_834,4,-19,39,-49,39,-19,4,0,0,0,0
12a_835,1,-3,6,-9,11,-11,11,-9,6,-3,1
12a_836,2,-7,15,-24,29,-24,15,-7,2,0,0
12a_837,2,-8,18,-28,33,-28,18,-8,2,0,0
12a_838,1,-3,4,-5,5,-5,5,-5,4,-3,1
12a_839,2,-7,11,-14,15,-14,11,-7,2,0,0
12a_840,2,-8,16,-24,27,-24,16,-8,2,0,0
12a_841,4,-16,28,-33,28,-16,4,0,0,0,0
12a_842,3,-11,20,-23,20,-11,3,0,0,0,0
12a_843,3,-11,18,-21,18,-11,3,0,0,0,0
12a_844,1,-8,24,-43,51,-43,24,-8,1,0,0
12a_845,4,-14,24,-27,24,-14,4,0,0,0,0
12a_846,1,-8,24,-43,51,-43,24,-8,1,0,0
12a_847,1,-8,24,-39,45,-39,24,-8,1,0,0
12a_848,2,-9,21,-31,35,-31,21,-9,2,0,0
12a_849,4,-19,43,-55,43,-19,4,0,0,0,0
12a_850,1,-4,8,-12,13,-13,13,-12,8,-4,1
12a_851,2,-9,20,-32,37,-32,20,-9,2,0,0
12a_852,2,-10,25,-42,49,-42,25,-10,2,0,0
12a_853,4,-19,40,-51,40,-19,4,0,0,0,0
12a_854,3,-14,30,-39,30,-14,3,0,0,0,0
12a_855,2,-10,23,-33,35,-33,23,-10,2,0,0
12a_856,4,-22,54,-73,54,-22,4,0,0,0,0
12a_857,2,-11,29,-49,57,-49,29,-11,2,0,0
12a_858,3,-16,38,-51,38,-16,3,0,0,0,0
12a_859,1,-4,8,-10,11,-11,11,-10,8,-4,1
12a_860,2,-9,20,-28,31,-28,20,-9,2,0,0
12a_861,2,-10,25,-40,47,-40,25,-10,2,0,0
12a_862,4,-19,42,-53,42,-19,4,0,0,0,0
12a_863,3,-14,30,-37,30,-14,3,0,0,0,0
12a_864,1,-5,12,-20,27,-29,27,-20,12,-5,1
12a_865,2,-11,28,-46,55,-46,28,-11,2,0,0
12a_866,2,-12,34,-62,75,-62,34,-12,2,0,0
12a_867,1,-9,34,-69,87,-69,34,-9,1,0,0
12a_868,1,-10,39,-84,109,-84,39,-10,1,0,0
12a_869,1,-5,12,-21,27,-29,27,-21,12,-5,1
12a_870,2,-10,23,-37,43,-37,23,-10,2,0,0
12a_871,2,-11,27,-45,53,-45,27,-11,2,0,0
12a_872,4,-21,45,-57,45,-21,4,0,0,0,0
12a_873,5,-22,42,-51,42,-22,5,0,0,0,0
12a_874,2,-12,33,-59,71,-59,33,-12,2,0,0
12a_875,5,-29,72,-95,72,-29,5,0,0,0,0
12a_876,3,-8,13,-18,21,-18,13,-8,3,0,0
